Eid|Sid|Course Number|Number In Series|N In Series|Title|Date|Url|Ressources|Description|Video|Corpus
508|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture12|11|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:17Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|UroprmQHTLc|MIT OpenCourseWare
509|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture13|12|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:07Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|T1AtlGrCoU8|MIT OpenCourseWare
510|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture14|13|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:12Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|L5uBeAGJV1k|MIT OpenCourseWare
511|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture15|14|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:15Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|KZ7jjLTQ9r4|MIT OpenCourseWare
512|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture16|15|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:21Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|Mhip1rljvRo|MIT OpenCourseWare
513|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture17|16|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:18Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|FkfsmwAtDdY|MIT OpenCourseWare
514|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture18|17|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:21Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|gFD1Lp6zK3w|MIT OpenCourseWare
515|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture19|18|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:20Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|fpy5Hsz5t6E|MIT OpenCourseWare
516|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture20|19|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:04Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|XnV8GAuAqJM|MIT OpenCourseWare
517|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture21|20|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:20Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|D3E5CKebKuQ|MIT OpenCourseWare
518|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture22|21|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:12Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|TUueMeRooBk|MIT OpenCourseWare
519|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture23|22|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:21Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|K8ZfzNN1miQ|MIT OpenCourseWare
520|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture24|23|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:05Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|VuG2JNcRXYg|MIT OpenCourseWare
521|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture25|24|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:18Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|a7JUH-EtHtI|MIT OpenCourseWare
522|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture26|25|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:16Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|TXNXT3oBROw|MIT OpenCourseWare
523|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture27|26|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:08Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|VWIDwHCGJDQ|MIT OpenCourseWare
524|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture28|27|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:19Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|tOsdeaYDCMk|MIT OpenCourseWare
525|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture29|28|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:13Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|QzSCf62kzjE|MIT OpenCourseWare
526|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture30|29|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:18Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|AipSRi3CyLg|MIT OpenCourseWare
527|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture31|30|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:14Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|4dj1ogUwTEM|MIT OpenCourseWare
528|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture32|31|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:16Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|WQHOImO0pX0|MIT OpenCourseWare
529|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture33|32|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:20Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|5hETv64GIuE|MIT OpenCourseWare
530|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture34|33|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:16Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|zcvsyL7GtH4|MIT OpenCourseWare
531|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture35|34|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:16Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|et3FOZdI6pk|MIT OpenCourseWare
532|21|PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|Lecture36|35|MIT 6.042J Mathematics for Computer Science, Spring 2015|2016-09-12T18:13:13Z|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|https://www.youtube.com/playlist?list=PLUl4u3cNGP60UlabZBeeqOuoLuj_KNphQ|MIT 6.042J Mathematics for Computer Science, Spring 2015 View the complete course: http://ocw.mit.edu/6-042JS15 Instructor: Albert R. Meyer  This subject offers an interactive introduction to discrete mathematics oriented toward computer science and engineering. The subject coverage divides roughly into thirds:  1)Fundamental concepts of mathematics: Definitions, proofs, sets, functions, relations. 2)Discrete structures: graphs, state machines, modular arithmetic, counting. 3)Discrete probability theory.  On completion of 6.042J, students will be able to explain and apply the basic methods of discrete (noncontinuous) mathematics in computer science. They will be able to use these methods in subsequent courses in the design and analysis of algorithms, computability theory, software engineering, and computer systems.  License: Creative Commons BY-NC-SA More information at http://ocw.mit.edu/terms More courses at http://ocw.mit.edu|dW0f62lcCLE|MIT OpenCourseWare
